event,division,game_id,team_1,team_1_score,team_2,team_2_score,game_date,gender,postseason,season
Stanford Open 2020,College,246142,Portland,13,Santa Clara,6,2/8/20,Women,0,2020
Stanford Open 2020,College,246145,Chico State,10,Santa Clara,7,2/8/20,Women,0,2020
Stanford Open 2020,College,246998,Chico State,5,UCLA B,6,2/9/20,Women,0,2020
Stanford Open 2020,College,246127,Pacific Lutheran,11,UCLA B,6,2/8/20,Women,0,2020
Stanford Open 2020,College,246129,Carleton College,8,UCLA B,5,2/8/20,Women,0,2020
Stanford Open 2020,College,247001,Humboldt State,5,UCLA B,4,2/9/20,Women,0,2020
Stanford Open 2020,College,246124,Sonoma State,4,UCLA B,10,2/8/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247126,Ohio State,15,North Carolina-Wilmington,4,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247101,Oberlin,9,North Carolina-Wilmington,11,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247105,Michigan,9,North Carolina-Wilmington,8,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247832,Georgia Tech B,8,FSU B,2,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247829,Tennessee-Chattanooga,11,FSU B,2,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247833,South Florida,11,FSU B,0,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247822,North Georgia,11,FSU B,0,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248004,Utah,13,Oregon,5,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248008,Chicago,10,Oregon,5,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247171,California-Santa Barbara,14,Oregon,4,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247445,Southern California,6,Oregon,9,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248005,Colorado,12,Oregon,3,1/1/20,Women,0,2020
Stanford Invite 2020,College,249903,California,8,Oregon,9,3/7/20,Women,0,2020
Stanford Invite 2020,College,249936,Texas,12,Oregon,5,3/8/20,Women,0,2020
Stanford Invite 2020,College,249900,Tufts,13,Oregon,4,3/7/20,Women,0,2020
Stanford Invite 2020,College,249899,British Columbia,13,Oregon,3,3/7/20,Women,0,2020
Are we in love (or just...) 2020,College,247474,Alabama,9,Tennessee,8,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247364,Wisconsin-Milwaukee,5,Tennessee,13,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247467,Vanderbilt,11,Tennessee,3,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247465,Auburn,10,Tennessee,8,1/1/20,Women,0,2020
Dust Bowl 2020,College,248325,Truman State,9,Kansas,11,1/1/20,Women,0,2020
Dust Bowl 2020,College,248327,John Brown,11,Kansas,15,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247473,Vanderbilt,11,Alabama-Huntsville,5,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247469,Auburn,11,Alabama-Huntsville,1,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247303,Emory,13,Alabama-Huntsville,6,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247472,Tennessee,6,Alabama-Huntsville,7,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247462,Alabama,11,Alabama-Huntsville,3,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247471,Alabama,8,Auburn,5,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247305,Emory,10,Auburn,3,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247461,Vanderbilt,9,Auburn,4,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247448,Florida State,11,Emory,2,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245795,Amherst College,8,SUNY-Albany,4,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245792,Wesleyan,8,SUNY-Albany,2,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245791,Swarthmore,11,SUNY-Albany,3,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245907,SUNY-Geneseo,13,SUNY-Albany,2,1/1/20,Women,0,2020
Bring The Huckus 10 2020,College,245888,Shippensburg,6,SUNY-Albany,9,1/1/20,Women,0,2020
Country Roads Classic 2020,College,251441,SUNY-Buffalo,0,Messiah,15,3/8/20,Women,0,2020
Country Roads Classic 2020,College,251418,Allegheny,13,Messiah,3,3/7/20,Women,0,2020
Country Roads Classic 2020,College,251426,Oberlin B,2,Messiah,13,3/8/20,Women,0,2020
Country Roads Classic 2020,College,251421,Johns Hopkins,10,Messiah,6,3/7/20,Women,0,2020
Presidents' Day Invite 2020,College,248007,Colorado,13,Utah,4,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247173,Texas,9,Utah,5,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247176,Stanford,10,Utah,6,1/1/20,Women,0,2020
Country Roads Classic 2020,College,250078,Goucher,7,Oberlin B,5,3/7/20,Women,0,2020
Country Roads Classic 2020,College,250083,Miami (Ohio),13,Oberlin B,3,3/7/20,Women,0,2020
Country Roads Classic 2020,College,250081,West Virginia,13,Oberlin B,0,3/7/20,Women,0,2020
Country Roads Classic 2020,College,250074,Maryland-Baltimore County,11,Oberlin B,1,3/7/20,Women,0,2020
Midwest Throwdown 2020,College,250393,Wisconsin-Eau Claire,8,Knox,5,3/7/20,Women,0,2020
Midwest Throwdown 2020,College,250556,Oklahoma,7,Knox,3,3/8/20,Women,0,2020
Midwest Throwdown 2020,College,250550,Arkansas,13,Knox,4,3/8/20,Women,0,2020
Midwest Throwdown 2020,College,250390,Northwestern,13,Knox,0,3/7/20,Women,0,2020
Midwest Throwdown 2020,College,250546,Nebraska,7,Knox,8,3/8/20,Women,0,2020
Presidents' Day Invite 2020,College,247161,Western Washington,12,Colorado College,6,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247164,UCLA,9,Colorado College,8,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247443,Oregon,9,Colorado College,10,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247444,Utah,10,Colorado College,9,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248006,Utah,8,Chicago,9,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247166,Colorado College,9,Chicago,7,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248040,Texas,8,Chicago,9,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248003,Colorado,10,Chicago,6,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247162,UCLA,10,Chicago,9,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247434,California,9,Chicago,8,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248044,Stanford,12,Chicago,8,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247163,Western Washington,13,Chicago,4,1/1/20,Women,0,2020
3rd Annual 7th Annual Ben's Bar-Mitzvah,College,248895,Ohio,12,Case Western Reserve,5,3/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247470,Vanderbilt,11,Alabama-Birmingham,5,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247366,Tennessee,13,Alabama-Birmingham,7,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247463,Tennessee,10,Alabama-Birmingham,11,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247475,Auburn,10,Alabama-Birmingham,6,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247466,Alabama-Huntsville,11,Alabama-Birmingham,8,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247468,Alabama,8,Alabama-Birmingham,7,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248494,SUNY-Buffalo,4,Goucher,5,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,247794,Johns Hopkins,5,Goucher,4,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,247785,Lehigh,15,Goucher,1,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248487,MIT,13,Goucher,0,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248490,Towson,13,Goucher,1,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248512,Lehigh B,9,Salisbury,7,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248509,Lehigh,13,Salisbury,0,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248508,Maryland-Baltimore County,13,Salisbury,1,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248505,Johns Hopkins,9,Salisbury,4,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248513,SUNY-Buffalo,2,Salisbury,11,1/1/20,Women,0,2020
UMBC Safari Party 2020,College,248498,Syracuse,13,Salisbury,2,1/1/20,Women,0,2020
Stanford Open 2020,College,246989,Stanford B,3,Lewis & Clark,2,2/9/20,Women,0,2020
Stanford Open 2020,College,246992,Puget Sound,4,Lewis & Clark,1,2/9/20,Women,0,2020
Stanford Open 2020,College,246152,California-Santa Cruz,13,Lewis & Clark,6,2/8/20,Women,0,2020
Stanford Open 2020,College,246155,San Diego State University,13,Lewis & Clark,0,2/8/20,Women,0,2020
The Culture 2020,College,249993,SUNY-Albany,9,Hofstra,3,3/7/20,Women,0,2020
The Culture 2020,College,249122,Marist,9,Hofstra,2,3/8/20,Women,0,2020
The Culture 2020,College,250000,Marist,6,Hofstra,4,3/7/20,Women,0,2020
The Culture 2020,College,249997,College of New Jersey,2,Hofstra,7,3/7/20,Women,0,2020
The Culture 2020,College,250002,SUNY Cortland,4,Hofstra,2,3/7/20,Women,0,2020
The Culture 2020,College,249102,Mount Holyoke,8,New Hampshire,7,3/7/20,Women,0,2020
The Culture 2020,College,249219,Brandeis,5,New Hampshire,6,3/7/20,Women,0,2020
The Culture 2020,College,249114,Drexel,2,New Hampshire,10,3/8/20,Women,0,2020
Are we in love (or just...) 2020,College,247302,Iowa State,3,Florida State,7,1/1/20,Women,0,2020
3rd Annual 7th Annual Ben's Bar-Mitzvah,College,248879,Case Western Reserve,5,Ohio,8,1/1/20,Women,0,2020
Bates Second Annual First Big Dance,College,246328,Bates,7,Colby,9,3/1/20,Women,0,2020
Bates Second Annual First Big Dance,College,246331,Mount Holyoke,9,Colby,6,3/1/20,Women,0,2020
Bates Second Annual First Big Dance,College,246329,Mount Holyoke,11,Bowdoin,2,3/1/20,Women,0,2020
Bates Second Annual First Big Dance,College,246332,Bates,9,Bowdoin,5,3/1/20,Women,0,2020
Bates Second Annual First Big Dance,College,246327,Colby,10,Bowdoin,4,3/1/20,Women,0,2020
TOTs 2020,College,248659,Purdue,9,Kentucky,8,1/1/20,Women,0,2020
TOTs 2020,College,248656,Georgia College,5,Kentucky,8,1/1/20,Women,0,2020
TOTs 2020,College,248653,Virginia Tech,7,Kentucky,4,1/1/20,Women,0,2020
TOTs 2020,College,248652,Mississippi,8,Kentucky,3,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247843,Florida Tech,6,Georgia Tech B,7,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247834,North Georgia,11,Georgia Tech B,1,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247825,Tennessee-Chattanooga,11,Georgia Tech B,3,1/1/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247827,South Florida,11,Georgia Tech B,3,1/1/20,Women,0,2020
Santa Clara Rage Home Tournament 2020,College,250349,Occidental,7,Sonoma State,5,3/7/20,Women,0,2020
Santa Clara Rage Home Tournament 2020,College,250344,Cal Poly SLO B,6,Sonoma State,9,3/7/20,Women,0,2020
Santa Clara Rage Home Tournament 2020,College,250346,Cal State-Long Beach,10,Sonoma State,3,3/7/20,Women,0,2020
Santa Clara Rage Home Tournament 2020,College,250359,Nevada-Reno,9,Sonoma State,4,3/8/20,Women,0,2020
The Culture 2020,College,249110,Drexel,11,SUNY-Albany,6,3/8/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247103,Oberlin,7,Michigan,11,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247150,Florida,13,Michigan,7,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247130,Northeastern,13,Michigan,10,1/1/20,Women,0,2020
The Culture 2020,College,249129,Brandeis,6,Connecticut,8,3/8/20,Women,0,2020
The Culture 2020,College,249095,Brandeis,7,Connecticut,5,3/7/20,Women,0,2020
The Culture 2020,College,249092,Williams,6,Connecticut,8,3/7/20,Women,0,2020
Are we in love (or just...) 2020,College,247300,Florida State,6,Vanderbilt,11,1/1/20,Women,0,2020
Are we in love (or just...) 2020,College,247301,Alabama,3,Vanderbilt,13,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247433,Western Washington,5,California-San Diego,10,1/1/20,Women,0,2020
Stanford Invite 2020,College,249927,Stanford,10,California-San Diego,7,3/8/20,Women,0,2020
Stanford Invite 2020,College,249922,Washington,8,California-San Diego,11,3/8/20,Women,0,2020
Antifreeze 2020,College,246800,Texas A&M,13,Sam Houston State,1,2/8/20,Women,0,2020
Antifreeze 2020,College,246820,Texas B,8,Sam Houston State,5,2/9/20,Women,0,2020
Antifreeze 2020,College,246822,Houston,5,Sam Houston State,8,2/9/20,Women,0,2020
Antifreeze 2020,College,246801,Trinity,12,Sam Houston State,5,2/8/20,Women,0,2020
Antifreeze 2020,College,246804,Texas Christian,7,Sam Houston State,4,2/8/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247092,North Carolina,15,Northwestern,6,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247146,Georgia,10,Northwestern,12,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247091,Northeastern,11,Northwestern,8,1/1/20,Women,0,2020
Commonwealth Cup 2020 Weekend 2,College,247145,North Carolina-Wilmington,1,Northwestern,15,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247438,Colorado,10,Texas,6,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247995,California-San Diego,8,Texas,4,1/1/20,Women,0,2020
Country Roads Classic 2020,College,250075,Miami (Ohio),10,Goucher,0,3/7/20,Women,0,2020
Country Roads Classic 2020,College,250080,Maryland-Baltimore County,11,Goucher,1,3/7/20,Women,0,2020
Country Roads Classic 2020,College,250077,West Virginia,13,Goucher,2,3/7/20,Women,0,2020
Country Roads Classic 2020,College,251424,Allegheny,12,Johns Hopkins,4,3/7/20,Women,0,2020
Country Roads Classic 2020,College,251436,Goucher,3,Johns Hopkins,9,3/8/20,Women,0,2020
Presidents' Day Invite 2020,College,247157,California-San Diego,10,Whitman,4,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247440,Colorado,10,Whitman,6,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247156,Colorado,13,Whitman,2,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248009,Colorado College,8,Whitman,9,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247160,California,9,Whitman,8,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248012,Cal Poly-SLO,11,Whitman,7,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248041,UCLA,10,Whitman,4,1/1/20,Women,0,2020
Midwest Throwdown 2020,College,250503,Colorado State,5,Kansas,6,3/8/20,Women,0,2020
Midwest Throwdown 2020,College,250506,Northwestern,9,Kansas,6,3/8/20,Women,0,2020
Midwest Throwdown 2020,College,250529,Washington University,6,Kansas,7,3/8/20,Women,0,2020
Presidents' Day Invite 2020,College,248011,Colorado College,13,Southern California,7,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247178,Utah,12,Southern California,3,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247442,Utah,10,Southern California,7,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248014,Whitman,10,Southern California,2,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247175,Texas,12,Southern California,3,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248010,Cal Poly-SLO,10,Southern California,7,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,247174,Stanford,13,Southern California,4,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248049,Stanford,11,California-Santa Barbara,10,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248001,UCLA,5,California-Santa Barbara,10,1/1/20,Women,0,2020
Presidents' Day Invite 2020,College,248048,California-San Diego,9,California-Santa Barbara,10,1/1/20,Women,0,2020
Stanford Invite 2020,College,249928,Colorado,8,California-Santa Barbara,7,3/8/20,Women,0,2020
Stanford Invite 2020,College,251801,Oregon,6,California-Santa Barbara,9,3/7/20,Women,0,2020
Stanford Invite 2020,College,249921,Stanford,13,California-Santa Barbara,9,3/8/20,Women,0,2020
2nd Annual Royal Crown Classic,College,247817,Georgia College,11,Florida Tech,4,1/1/20,Women,0,2020
